run,model,dataset,missing_rate,seed,MAE,MSE,RMSE,MRE,metrics_file
gpt4ts/appliances_energy/mr0.1/seed123,gpt4ts,appliances_energy,0.1,123,0.07842884464598344,0.034169981327721546,0.18485124107703887,0.0778312780734737,output/imputation/cuda/paper_campaign/gpt4ts/appliances_energy/mr0.1/seed123/metrics/gpt4ts_metrics.json
gpt4ts/appliances_energy/mr0.1/seed42,gpt4ts,appliances_energy,0.1,42,0.07660305691039888,0.033275467187920134,0.1824156440328519,0.07600688950293535,output/imputation/cuda/paper_campaign/gpt4ts/appliances_energy/mr0.1/seed42/metrics/gpt4ts_metrics.json
gpt4ts/appliances_energy/mr0.1/seed456,gpt4ts,appliances_energy,0.1,456,0.07754838109032144,0.03244608186342949,0.18012795969373963,0.07710669638007844,output/imputation/cuda/paper_campaign/gpt4ts/appliances_energy/mr0.1/seed456/metrics/gpt4ts_metrics.json
gpt4ts/appliances_energy/mr0.3/seed123,gpt4ts,appliances_energy,0.3,123,0.11108663110071965,0.06104248327082779,0.2470677706031845,0.11019362049293714,output/imputation/cuda/paper_campaign/gpt4ts/appliances_energy/mr0.3/seed123/metrics/gpt4ts_metrics.json
gpt4ts/appliances_energy/mr0.3/seed42,gpt4ts,appliances_energy,0.3,42,0.11161874623709599,0.061434449982745706,0.24785973852714704,0.11073470525709868,output/imputation/cuda/paper_campaign/gpt4ts/appliances_energy/mr0.3/seed42/metrics/gpt4ts_metrics.json
gpt4ts/appliances_energy/mr0.3/seed456,gpt4ts,appliances_energy,0.3,456,0.1112375166548542,0.059633703949695006,0.24420013093709636,0.11039198046389068,output/imputation/cuda/paper_campaign/gpt4ts/appliances_energy/mr0.3/seed456/metrics/gpt4ts_metrics.json
gpt4ts/appliances_energy/mr0.5/seed123,gpt4ts,appliances_energy,0.5,123,0.15980617811399367,0.10231388944671498,0.319865423962508,0.1585983196199905,output/imputation/cuda/paper_campaign/gpt4ts/appliances_energy/mr0.5/seed123/metrics/gpt4ts_metrics.json
gpt4ts/appliances_energy/mr0.5/seed42,gpt4ts,appliances_energy,0.5,42,0.16031161272442399,0.10199951488992716,0.31937362898324456,0.15904699462414004,output/imputation/cuda/paper_campaign/gpt4ts/appliances_energy/mr0.5/seed42/metrics/gpt4ts_metrics.json
gpt4ts/appliances_energy/mr0.5/seed456,gpt4ts,appliances_energy,0.5,456,0.1606946894599403,0.10189692135641754,0.3192129717859497,0.15959309900928006,output/imputation/cuda/paper_campaign/gpt4ts/appliances_energy/mr0.5/seed456/metrics/gpt4ts_metrics.json
gpt4ts/citylearn_zone5/mr0.1/seed123,gpt4ts,citylearn_zone5,0.1,123,0.1072023978811429,0.04063920018789784,0.20159166696046205,0.13143579142314998,output/imputation/cuda/paper_campaign/gpt4ts/citylearn_zone5/mr0.1/seed123/metrics/gpt4ts_metrics.json
gpt4ts/citylearn_zone5/mr0.1/seed42,gpt4ts,citylearn_zone5,0.1,42,0.10561790697088533,0.04082895194183214,0.2020617527931304,0.1298577989580573,output/imputation/cuda/paper_campaign/gpt4ts/citylearn_zone5/mr0.1/seed42/metrics/gpt4ts_metrics.json
gpt4ts/citylearn_zone5/mr0.1/seed456,gpt4ts,citylearn_zone5,0.1,456,0.10784685122525549,0.04042900771673691,0.20106965886661496,0.1325505683899752,output/imputation/cuda/paper_campaign/gpt4ts/citylearn_zone5/mr0.1/seed456/metrics/gpt4ts_metrics.json
gpt4ts/citylearn_zone5/mr0.3/seed123,gpt4ts,citylearn_zone5,0.3,123,0.13961511697993045,0.06232175451415444,0.2496432544935962,0.1712589210421507,output/imputation/cuda/paper_campaign/gpt4ts/citylearn_zone5/mr0.3/seed123/metrics/gpt4ts_metrics.json
gpt4ts/citylearn_zone5/mr0.3/seed42,gpt4ts,citylearn_zone5,0.3,42,0.1392413020281881,0.0630023309549452,0.25100265129066907,0.17105990853629252,output/imputation/cuda/paper_campaign/gpt4ts/citylearn_zone5/mr0.3/seed42/metrics/gpt4ts_metrics.json
gpt4ts/citylearn_zone5/mr0.3/seed456,gpt4ts,citylearn_zone5,0.3,456,0.13960592221232182,0.062115718787233244,0.2492302525521997,0.17151571345085653,output/imputation/cuda/paper_campaign/gpt4ts/citylearn_zone5/mr0.3/seed456/metrics/gpt4ts_metrics.json
gpt4ts/citylearn_zone5/mr0.5/seed123,gpt4ts,citylearn_zone5,0.5,123,0.19471446598095463,0.10813667282130937,0.3288414098335387,0.23899667248180462,output/imputation/cuda/paper_campaign/gpt4ts/citylearn_zone5/mr0.5/seed123/metrics/gpt4ts_metrics.json
gpt4ts/citylearn_zone5/mr0.5/seed42,gpt4ts,citylearn_zone5,0.5,42,0.19247061680402536,0.10730938452316129,0.32758111136504997,0.2363373408295402,output/imputation/cuda/paper_campaign/gpt4ts/citylearn_zone5/mr0.5/seed42/metrics/gpt4ts_metrics.json
gpt4ts/citylearn_zone5/mr0.5/seed456,gpt4ts,citylearn_zone5,0.5,456,0.19379152340600975,0.10792843212943186,0.328524629410691,0.23794448344620564,output/imputation/cuda/paper_campaign/gpt4ts/citylearn_zone5/mr0.5/seed456/metrics/gpt4ts_metrics.json
gpt4ts/eld/mr0.1/seed123,gpt4ts,eld,0.1,123,0.09609488541698467,0.04707296800977462,0.2169630567856533,0.051409849964922524,output/imputation/cuda/paper_campaign/gpt4ts/eld/mr0.1/seed123/metrics/gpt4ts_metrics.json
gpt4ts/eld/mr0.1/seed42,gpt4ts,eld,0.1,42,0.09253142898907803,0.04321239692937379,0.20787591714619996,0.049543110518555054,output/imputation/cuda/paper_campaign/gpt4ts/eld/mr0.1/seed42/metrics/gpt4ts_metrics.json
gpt4ts/eld/mr0.1/seed456,gpt4ts,eld,0.1,456,0.09183747213466531,0.04275314399961827,0.2067683341317482,0.049167849524157696,output/imputation/cuda/paper_campaign/gpt4ts/eld/mr0.1/seed456/metrics/gpt4ts_metrics.json
gpt4ts/eld/mr0.3/seed123,gpt4ts,eld,0.3,123,0.0988966932738403,0.050090397486471254,0.22380884139477433,0.05295597313861575,output/imputation/cuda/paper_campaign/gpt4ts/eld/mr0.3/seed123/metrics/gpt4ts_metrics.json
gpt4ts/eld/mr0.3/seed42,gpt4ts,eld,0.3,42,0.10037846553171667,0.05149811251807788,0.22693195570055327,0.05373759534742122,output/imputation/cuda/paper_campaign/gpt4ts/eld/mr0.3/seed42/metrics/gpt4ts_metrics.json
gpt4ts/eld/mr0.3/seed456,gpt4ts,eld,0.3,456,0.09518144377143362,0.046175612536989936,0.21488511474038852,0.05095997743805389,output/imputation/cuda/paper_campaign/gpt4ts/eld/mr0.3/seed456/metrics/gpt4ts_metrics.json
gpt4ts/etth1/mr0.1/seed123,gpt4ts,etth1,0.1,123,0.23480024333952323,0.1205318919560011,0.3471770325871242,0.27274027408017676,output/imputation/cuda/paper_campaign/gpt4ts/etth1/mr0.1/seed123/metrics/gpt4ts_metrics.json
gpt4ts/etth1/mr0.1/seed42,gpt4ts,etth1,0.1,42,0.23459304335074407,0.12251817419173865,0.35002596216814924,0.28244415621136887,output/imputation/cuda/paper_campaign/gpt4ts/etth1/mr0.1/seed42/metrics/gpt4ts_metrics.json
gpt4ts/etth1/mr0.1/seed456,gpt4ts,etth1,0.1,456,0.2289501625752361,0.11267326692893509,0.33566838833726226,0.2702225533185412,output/imputation/cuda/paper_campaign/gpt4ts/etth1/mr0.1/seed456/metrics/gpt4ts_metrics.json
gpt4ts/etth1/mr0.3/seed123,gpt4ts,etth1,0.3,123,0.2718351089259316,0.16223233498886996,0.4027807530020147,0.3179026673964203,output/imputation/cuda/paper_campaign/gpt4ts/etth1/mr0.3/seed123/metrics/gpt4ts_metrics.json
gpt4ts/etth1/mr0.3/seed42,gpt4ts,etth1,0.3,42,0.27679087594305496,0.17479082696017637,0.41807992891333157,0.32627473704356036,output/imputation/cuda/paper_campaign/gpt4ts/etth1/mr0.3/seed42/metrics/gpt4ts_metrics.json
gpt4ts/etth1/mr0.3/seed456,gpt4ts,etth1,0.3,456,0.27169839655820444,0.1693345112489261,0.4115027475593888,0.32067340810690226,output/imputation/cuda/paper_campaign/gpt4ts/etth1/mr0.3/seed456/metrics/gpt4ts_metrics.json
gpt4ts/etth1/mr0.5/seed123,gpt4ts,etth1,0.5,123,0.30457820800861996,0.21250348022521495,0.4609809976834348,0.35749043242228884,output/imputation/cuda/paper_campaign/gpt4ts/etth1/mr0.5/seed123/metrics/gpt4ts_metrics.json
gpt4ts/etth1/mr0.5/seed42,gpt4ts,etth1,0.5,42,0.32187579536469524,0.23420213939375928,0.48394435567920335,0.3771000841197247,output/imputation/cuda/paper_campaign/gpt4ts/etth1/mr0.5/seed42/metrics/gpt4ts_metrics.json
gpt4ts/etth1/mr0.5/seed456,gpt4ts,etth1,0.5,456,0.30994249140935737,0.22233033804534716,0.47151918099410034,0.3644818767067742,output/imputation/cuda/paper_campaign/gpt4ts/etth1/mr0.5/seed456/metrics/gpt4ts_metrics.json
gpt4ts/ettm1/mr0.1/seed123,gpt4ts,ettm1,0.1,123,0.17338093409851285,0.0712894227199116,0.26700079160914786,0.2052566556036207,output/imputation/cuda/paper_campaign/gpt4ts/ettm1/mr0.1/seed123/metrics/gpt4ts_metrics.json
gpt4ts/ettm1/mr0.1/seed42,gpt4ts,ettm1,0.1,42,0.1708290149279264,0.0684229457413761,0.2615778005515302,0.20328139268863432,output/imputation/cuda/paper_campaign/gpt4ts/ettm1/mr0.1/seed42/metrics/gpt4ts_metrics.json
gpt4ts/ettm1/mr0.1/seed456,gpt4ts,ettm1,0.1,456,0.1768732141565393,0.07465106351875964,0.27322346809664727,0.20639332750896336,output/imputation/cuda/paper_campaign/gpt4ts/ettm1/mr0.1/seed456/metrics/gpt4ts_metrics.json
gpt4ts/ettm1/mr0.3/seed123,gpt4ts,ettm1,0.3,123,0.2081375402360515,0.10073847404774679,0.3173932482705749,0.24440711717362967,output/imputation/cuda/paper_campaign/gpt4ts/ettm1/mr0.3/seed123/metrics/gpt4ts_metrics.json
gpt4ts/ettm1/mr0.3/seed42,gpt4ts,ettm1,0.3,42,0.20341667673432132,0.09416977924989262,0.30687094885292193,0.24025479370719038,output/imputation/cuda/paper_campaign/gpt4ts/ettm1/mr0.3/seed42/metrics/gpt4ts_metrics.json
gpt4ts/ettm1/mr0.3/seed456,gpt4ts,ettm1,0.3,456,0.20510374967716943,0.0955513021505897,0.30911373659316677,0.24157515651467998,output/imputation/cuda/paper_campaign/gpt4ts/ettm1/mr0.3/seed456/metrics/gpt4ts_metrics.json
gpt4ts/ettm1/mr0.5/seed123,gpt4ts,ettm1,0.5,123,0.2374238225502577,0.12680101274217642,0.35609129832414665,0.2784293700587938,output/imputation/cuda/paper_campaign/gpt4ts/ettm1/mr0.5/seed123/metrics/gpt4ts_metrics.json
gpt4ts/ettm1/mr0.5/seed42,gpt4ts,ettm1,0.5,42,0.2366073530606927,0.12455282794149518,0.35292042720915884,0.27950219915652963,output/imputation/cuda/paper_campaign/gpt4ts/ettm1/mr0.5/seed42/metrics/gpt4ts_metrics.json
gpt4ts/ettm1/mr0.5/seed456,gpt4ts,ettm1,0.5,456,0.23571791205352535,0.12412144659079179,0.3523087376021091,0.2776791166107382,output/imputation/cuda/paper_campaign/gpt4ts/ettm1/mr0.5/seed456/metrics/gpt4ts_metrics.json
gpt4ts/household_power/mr0.1/seed123,gpt4ts,household_power,0.1,123,0.20472240271832023,0.15549887488043154,0.3943334564558675,0.28227647713112786,output/imputation/cuda/paper_campaign/gpt4ts/household_power/mr0.1/seed123/metrics/gpt4ts_metrics.json
gpt4ts/household_power/mr0.1/seed42,gpt4ts,household_power,0.1,42,0.2026324089465101,0.1569304855976647,0.39614452614880935,0.27894953231839376,output/imputation/cuda/paper_campaign/gpt4ts/household_power/mr0.1/seed42/metrics/gpt4ts_metrics.json
gpt4ts/household_power/mr0.1/seed456,gpt4ts,household_power,0.1,456,0.2036472054709137,0.16023016389504688,0.40028760147554765,0.2800483801332036,output/imputation/cuda/paper_campaign/gpt4ts/household_power/mr0.1/seed456/metrics/gpt4ts_metrics.json
gpt4ts/household_power/mr0.3/seed123,gpt4ts,household_power,0.3,123,0.25855708274707606,0.22174198960544883,0.47089488169383287,0.356334572024751,output/imputation/cuda/paper_campaign/gpt4ts/household_power/mr0.3/seed123/metrics/gpt4ts_metrics.json
gpt4ts/household_power/mr0.3/seed42,gpt4ts,household_power,0.3,42,0.25836285725569874,0.22205289550002721,0.47122488845563665,0.35586558389291484,output/imputation/cuda/paper_campaign/gpt4ts/household_power/mr0.3/seed42/metrics/gpt4ts_metrics.json
gpt4ts/household_power/mr0.3/seed456,gpt4ts,household_power,0.3,456,0.2599054853702876,0.22312850999019349,0.4723648060452784,0.3579086949241199,output/imputation/cuda/paper_campaign/gpt4ts/household_power/mr0.3/seed456/metrics/gpt4ts_metrics.json
gpt4ts/household_power/mr0.5/seed123,gpt4ts,household_power,0.5,123,0.3334201944515355,0.315282476914932,0.5615002020613457,0.45905489606520866,output/imputation/cuda/paper_campaign/gpt4ts/household_power/mr0.5/seed123/metrics/gpt4ts_metrics.json
gpt4ts/household_power/mr0.5/seed42,gpt4ts,household_power,0.5,42,0.33246035497569004,0.31188744158071285,0.5584688367140219,0.4580069193402407,output/imputation/cuda/paper_campaign/gpt4ts/household_power/mr0.5/seed42/metrics/gpt4ts_metrics.json
gpt4ts/household_power/mr0.5/seed456,gpt4ts,household_power,0.5,456,0.3351814107769674,0.31350068049256735,0.5599113148459918,0.4616487391250754,output/imputation/cuda/paper_campaign/gpt4ts/household_power/mr0.5/seed456/metrics/gpt4ts_metrics.json
gpt4ts/opsd_germany/mr0.1/seed123,gpt4ts,opsd_germany,0.1,123,0.08429554600160549,0.019646075553512613,0.14016445895273386,0.09289175340127702,output/imputation/cuda/paper_campaign/gpt4ts/opsd_germany/mr0.1/seed123/metrics/gpt4ts_metrics.json
gpt4ts/opsd_germany/mr0.1/seed42,gpt4ts,opsd_germany,0.1,42,0.08339042959621147,0.019424038111783275,0.13937014785018803,0.09169699046941353,output/imputation/cuda/paper_campaign/gpt4ts/opsd_germany/mr0.1/seed42/metrics/gpt4ts_metrics.json
gpt4ts/opsd_germany/mr0.1/seed456,gpt4ts,opsd_germany,0.1,456,0.0821247707507543,0.018824437830932378,0.13720217866685783,0.09035868816828793,output/imputation/cuda/paper_campaign/gpt4ts/opsd_germany/mr0.1/seed456/metrics/gpt4ts_metrics.json
gpt4ts/opsd_germany/mr0.3/seed123,gpt4ts,opsd_germany,0.3,123,0.1337693819278572,0.053240153686811155,0.2307382796304314,0.1473197148653745,output/imputation/cuda/paper_campaign/gpt4ts/opsd_germany/mr0.3/seed123/metrics/gpt4ts_metrics.json
gpt4ts/opsd_germany/mr0.3/seed42,gpt4ts,opsd_germany,0.3,42,0.1321965936510643,0.05235173749981254,0.2288050207049936,0.1455260519175642,output/imputation/cuda/paper_campaign/gpt4ts/opsd_germany/mr0.3/seed42/metrics/gpt4ts_metrics.json
gpt4ts/opsd_germany/mr0.3/seed456,gpt4ts,opsd_germany,0.3,456,0.13119229804587385,0.051135544882268576,0.226131698092657,0.14455182258280014,output/imputation/cuda/paper_campaign/gpt4ts/opsd_germany/mr0.3/seed456/metrics/gpt4ts_metrics.json
gpt4ts/opsd_germany/mr0.5/seed123,gpt4ts,opsd_germany,0.5,123,0.2094558968869171,0.12023203766049975,0.34674491728142137,0.23065072028638503,output/imputation/cuda/paper_campaign/gpt4ts/opsd_germany/mr0.5/seed123/metrics/gpt4ts_metrics.json
gpt4ts/opsd_germany/mr0.5/seed42,gpt4ts,opsd_germany,0.5,42,0.20549866172653977,0.11770617868029347,0.34308334072101704,0.22624242104175366,output/imputation/cuda/paper_campaign/gpt4ts/opsd_germany/mr0.5/seed42/metrics/gpt4ts_metrics.json
gpt4ts/opsd_germany/mr0.5/seed456,gpt4ts,opsd_germany,0.5,456,0.2050765707302285,0.1168355097057486,0.3418120970734485,0.2258098670657385,output/imputation/cuda/paper_campaign/gpt4ts/opsd_germany/mr0.5/seed456/metrics/gpt4ts_metrics.json
gpt4ts/solar/mr0.1/seed123,gpt4ts,solar,0.1,123,0.06320081826386474,0.01945557167553999,0.13948323080406472,0.08158207907355952,output/imputation/cuda/paper_campaign/gpt4ts/solar/mr0.1/seed123/metrics/gpt4ts_metrics.json
gpt4ts/solar/mr0.1/seed42,gpt4ts,solar,0.1,42,0.06386241143585773,0.019450947462179232,0.1394666535849313,0.08251697531428676,output/imputation/cuda/paper_campaign/gpt4ts/solar/mr0.1/seed42/metrics/gpt4ts_metrics.json
gpt4ts/solar/mr0.1/seed456,gpt4ts,solar,0.1,456,0.06327113340764427,0.01964719505297666,0.14016845241699952,0.08167479686670177,output/imputation/cuda/paper_campaign/gpt4ts/solar/mr0.1/seed456/metrics/gpt4ts_metrics.json
gpt4ts/solar/mr0.3/seed123,gpt4ts,solar,0.3,123,0.07055278371474863,0.023112810943745683,0.15202898060483627,0.0911255734312274,output/imputation/cuda/paper_campaign/gpt4ts/solar/mr0.3/seed123/metrics/gpt4ts_metrics.json
gpt4ts/solar/mr0.3/seed42,gpt4ts,solar,0.3,42,0.07097412824389823,0.02303093818369207,0.15175947477403864,0.09161479161950753,output/imputation/cuda/paper_campaign/gpt4ts/solar/mr0.3/seed42/metrics/gpt4ts_metrics.json
gpt4ts/solar/mr0.3/seed456,gpt4ts,solar,0.3,456,0.07115746739378061,0.02332705993832882,0.1527319872794459,0.09179927165735025,output/imputation/cuda/paper_campaign/gpt4ts/solar/mr0.3/seed456/metrics/gpt4ts_metrics.json
gpt4ts/solar/mr0.5/seed123,gpt4ts,solar,0.5,123,0.1337282763405184,0.06654004435326084,0.2579535701502517,0.1726675949538915,output/imputation/cuda/paper_campaign/gpt4ts/solar/mr0.5/seed123/metrics/gpt4ts_metrics.json
gpt4ts/solar/mr0.5/seed42,gpt4ts,solar,0.5,42,0.13221001548089956,0.06718709541688245,0.259204736486204,0.17064028498628586,output/imputation/cuda/paper_campaign/gpt4ts/solar/mr0.5/seed42/metrics/gpt4ts_metrics.json
locf/appliances_energy/mr0.1/seed123,locf,appliances_energy,0.1,123,0.11222934062601722,0.15453447969177508,0.3931087377453916,0.11137424065972756,output/imputation/cuda/paper_campaign/locf/appliances_energy/mr0.1/seed123/metrics/locf_metrics.json
locf/appliances_energy/mr0.1/seed42,locf,appliances_energy,0.1,42,0.11225859736248187,0.15406367362614112,0.3925094567346641,0.1113849387951304,output/imputation/cuda/paper_campaign/locf/appliances_energy/mr0.1/seed42/metrics/locf_metrics.json
locf/appliances_energy/mr0.1/seed456,locf,appliances_energy,0.1,456,0.10937272403093531,0.14833560529440218,0.38514361645287876,0.1087497805311113,output/imputation/cuda/paper_campaign/locf/appliances_energy/mr0.1/seed456/metrics/locf_metrics.json
locf/appliances_energy/mr0.3/seed123,locf,appliances_energy,0.3,123,0.11889127810728714,0.15936678879984953,0.3992077013283305,0.1179355269834065,output/imputation/cuda/paper_campaign/locf/appliances_energy/mr0.3/seed123/metrics/locf_metrics.json
locf/appliances_energy/mr0.3/seed42,locf,appliances_energy,0.3,42,0.11914460014097124,0.15990296526013598,0.3998786881794727,0.11820095301518935,output/imputation/cuda/paper_campaign/locf/appliances_energy/mr0.3/seed42/metrics/locf_metrics.json
locf/appliances_energy/mr0.3/seed456,locf,appliances_energy,0.3,456,0.11865464729127506,0.1583285666150146,0.3979052231562368,0.11775273216832174,output/imputation/cuda/paper_campaign/locf/appliances_energy/mr0.3/seed456/metrics/locf_metrics.json
locf/appliances_energy/mr0.5/seed123,locf,appliances_energy,0.5,123,0.13038298193967535,0.16809121964567866,0.4099892921109997,0.1293975119530459,output/imputation/cuda/paper_campaign/locf/appliances_energy/mr0.5/seed123/metrics/locf_metrics.json
locf/appliances_energy/mr0.5/seed42,locf,appliances_energy,0.5,42,0.1310115674078291,0.16906609261240366,0.41117647380705485,0.12997808270466343,output/imputation/cuda/paper_campaign/locf/appliances_energy/mr0.5/seed42/metrics/locf_metrics.json
locf/appliances_energy/mr0.5/seed456,locf,appliances_energy,0.5,456,0.13118842745895642,0.17028010340462071,0.4126500980305478,0.13028910764066245,output/imputation/cuda/paper_campaign/locf/appliances_energy/mr0.5/seed456/metrics/locf_metrics.json
locf/citylearn_zone5/mr0.1/seed123,locf,citylearn_zone5,0.1,123,0.18195104856371058,0.13727956088997964,0.3705125650905508,0.22308157784640348,output/imputation/cuda/paper_campaign/locf/citylearn_zone5/mr0.1/seed123/metrics/locf_metrics.json
locf/citylearn_zone5/mr0.1/seed42,locf,citylearn_zone5,0.1,42,0.18185625409921466,0.13745220518533574,0.370745472238483,0.22359326710186603,output/imputation/cuda/paper_campaign/locf/citylearn_zone5/mr0.1/seed42/metrics/locf_metrics.json
locf/citylearn_zone5/mr0.1/seed456,locf,citylearn_zone5,0.1,456,0.18176964379597055,0.1370839393039361,0.37024848318924425,0.22340633340212895,output/imputation/cuda/paper_campaign/locf/citylearn_zone5/mr0.1/seed456/metrics/locf_metrics.json
locf/citylearn_zone5/mr0.3/seed123,locf,citylearn_zone5,0.3,123,0.21966946310632962,0.19264706718562977,0.43891578598363234,0.2694576063916233,output/imputation/cuda/paper_campaign/locf/citylearn_zone5/mr0.3/seed123/metrics/locf_metrics.json
locf/citylearn_zone5/mr0.3/seed42,locf,citylearn_zone5,0.3,42,0.21956266056678725,0.1920315160120413,0.4382140070924722,0.26973583331572354,output/imputation/cuda/paper_campaign/locf/citylearn_zone5/mr0.3/seed42/metrics/locf_metrics.json
locf/citylearn_zone5/mr0.3/seed456,locf,citylearn_zone5,0.3,456,0.2193877126455617,0.19159163830254533,0.4377118210678635,0.2695332652115376,output/imputation/cuda/paper_campaign/locf/citylearn_zone5/mr0.3/seed456/metrics/locf_metrics.json
locf/citylearn_zone5/mr0.5/seed123,locf,citylearn_zone5,0.5,123,0.2821030204270214,0.2977408431917379,0.5456563416581337,0.34625924088105153,output/imputation/cuda/paper_campaign/locf/citylearn_zone5/mr0.5/seed123/metrics/locf_metrics.json
locf/citylearn_zone5/mr0.5/seed42,locf,citylearn_zone5,0.5,42,0.28185708553905614,0.2968652337486165,0.5448534057419633,0.3460962259922036,output/imputation/cuda/paper_campaign/locf/citylearn_zone5/mr0.5/seed42/metrics/locf_metrics.json
locf/citylearn_zone5/mr0.5/seed456,locf,citylearn_zone5,0.5,456,0.28248068498218754,0.29832030932697695,0.5461870644083188,0.3468403544710074,output/imputation/cuda/paper_campaign/locf/citylearn_zone5/mr0.5/seed456/metrics/locf_metrics.json
locf/eld/mr0.1/seed123,locf,eld,0.1,123,0.08413687031841052,0.04108328566172015,0.20269012225986777,0.045012425591831835,output/imputation/cuda/paper_campaign/locf/eld/mr0.1/seed123/metrics/locf_metrics.json
locf/eld/mr0.1/seed42,locf,eld,0.1,42,0.08390149923751694,0.0413608177052084,0.20337359146459602,0.044922479797511905,output/imputation/cuda/paper_campaign/locf/eld/mr0.1/seed42/metrics/locf_metrics.json
locf/eld/mr0.1/seed456,locf,eld,0.1,456,0.08439670537006462,0.04130901593558962,0.20324619537789537,0.04518421961664256,output/imputation/cuda/paper_campaign/locf/eld/mr0.1/seed456/metrics/locf_metrics.json
locf/eld/mr0.3/seed123,locf,eld,0.3,123,0.09130631508657625,0.04974681370089317,0.2230399374571585,0.04889157169008911,output/imputation/cuda/paper_campaign/locf/eld/mr0.3/seed123/metrics/locf_metrics.json
locf/eld/mr0.3/seed42,locf,eld,0.3,42,0.09127995823477118,0.04953218661714929,0.22255827690101596,0.04886671093213468,output/imputation/cuda/paper_campaign/locf/eld/mr0.3/seed42/metrics/locf_metrics.json
locf/eld/mr0.3/seed456,locf,eld,0.3,456,0.09146236023835437,0.04980617933141779,0.2231729807378523,0.04896878666150845,output/imputation/cuda/paper_campaign/locf/eld/mr0.3/seed456/metrics/locf_metrics.json
locf/eld/mr0.5/seed123,locf,eld,0.5,123,0.10260283754398472,0.06434687519637071,0.25366685868747363,0.05494777334570634,output/imputation/cuda/paper_campaign/locf/eld/mr0.5/seed123/metrics/locf_metrics.json
locf/eld/mr0.5/seed42,locf,eld,0.5,42,0.10244463734996924,0.06404636404747607,0.25307383121823573,0.054860308216319535,output/imputation/cuda/paper_campaign/locf/eld/mr0.5/seed42/metrics/locf_metrics.json
locf/eld/mr0.5/seed456,locf,eld,0.5,456,0.10251348379812034,0.06413272038987598,0.2532443886641439,0.05490325381522292,output/imputation/cuda/paper_campaign/locf/eld/mr0.5/seed456/metrics/locf_metrics.json
locf/etth1/mr0.1/seed123,locf,etth1,0.1,123,0.29176936888036453,0.22091541694802913,0.47001640072238876,0.3389147153547085,output/imputation/cuda/paper_campaign/locf/etth1/mr0.1/seed123/metrics/locf_metrics.json
locf/etth1/mr0.1/seed42,locf,etth1,0.1,42,0.2903248338964683,0.226210424045494,0.47561583662184126,0.3495438379836924,output/imputation/cuda/paper_campaign/locf/etth1/mr0.1/seed42/metrics/locf_metrics.json
locf/etth1/mr0.1/seed456,locf,etth1,0.1,456,0.30346585443861734,0.26517706990774825,0.5149534638273134,0.3581710408458371,output/imputation/cuda/paper_campaign/locf/etth1/mr0.1/seed456/metrics/locf_metrics.json
locf/etth1/mr0.3/seed123,locf,etth1,0.3,123,0.3247960660323844,0.29688006947667417,0.5448670199935707,0.3798388521612671,output/imputation/cuda/paper_campaign/locf/etth1/mr0.3/seed123/metrics/locf_metrics.json
locf/etth1/mr0.3/seed42,locf,etth1,0.3,42,0.3294219024519429,0.29954416317865507,0.5473062791332245,0.38831498412906384,output/imputation/cuda/paper_campaign/locf/etth1/mr0.3/seed42/metrics/locf_metrics.json
locf/etth1/mr0.3/seed456,locf,etth1,0.3,456,0.33582413820876283,0.32150159068943296,0.567011102792029,0.3963581393491866,output/imputation/cuda/paper_campaign/locf/etth1/mr0.3/seed456/metrics/locf_metrics.json
locf/etth1/mr0.5/seed123,locf,etth1,0.5,123,0.38926625870783027,0.45165438279053655,0.6720523661073864,0.4568907410110261,output/imputation/cuda/paper_campaign/locf/etth1/mr0.5/seed123/metrics/locf_metrics.json
locf/etth1/mr0.5/seed42,locf,etth1,0.5,42,0.3960290388053993,0.4513605419655407,0.6718337160083145,0.46397581302489677,output/imputation/cuda/paper_campaign/locf/etth1/mr0.5/seed42/metrics/locf_metrics.json
locf/etth1/mr0.5/seed456,locf,etth1,0.5,456,0.40973897749989635,0.48182030343677484,0.6941327707555485,0.481839165711011,output/imputation/cuda/paper_campaign/locf/etth1/mr0.5/seed456/metrics/locf_metrics.json
locf/ettm1/mr0.1/seed123,locf,ettm1,0.1,123,0.15370846525386983,0.07747175698942908,0.27833748757475896,0.18196744457524103,output/imputation/cuda/paper_campaign/locf/ettm1/mr0.1/seed123/metrics/locf_metrics.json
locf/ettm1/mr0.1/seed42,locf,ettm1,0.1,42,0.15107455849342574,0.07178502544878107,0.26792727641802555,0.17977418334538256,output/imputation/cuda/paper_campaign/locf/ettm1/mr0.1/seed42/metrics/locf_metrics.json
locf/ettm1/mr0.1/seed456,locf,ettm1,0.1,456,0.1559414836114326,0.07780759834948879,0.27894013398843986,0.18196809422348648,output/imputation/cuda/paper_campaign/locf/ettm1/mr0.1/seed456/metrics/locf_metrics.json
locf/ettm1/mr0.3/seed123,locf,ettm1,0.3,123,0.1703313774141631,0.09287838653433476,0.304759555279789,0.20001293793899813,output/imputation/cuda/paper_campaign/locf/ettm1/mr0.3/seed123/metrics/locf_metrics.json
locf/ettm1/mr0.3/seed42,locf,ettm1,0.3,42,0.16844053707581616,0.09028887457044674,0.30048107190045553,0.19894458574767643,output/imputation/cuda/paper_campaign/locf/ettm1/mr0.3/seed42/metrics/locf_metrics.json
